data_acidente,tipo_via,dia_acidente,mes_acidente,ano_acidente,ano_e_mes,dia_da_semana,hora_acidente,turno,municipio,regiao_administrativa,logradouro,numero_KM,jurisdicao,administracao,conservacao,LAT_(GEO),LONG_(GEO),outro_veiculo_envolvido,veiculo_vitima,tipo_acidente,fatal
22.11.20,Vias Municipais,22,NOVEMBRO,2020,2020.11,DOMINGO,05:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GOVERNADOR CARVALHO PINTO,"2400,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,515,281,546,592,200","-4,653,308,139,957,120",,AUTOMOVEL,CHOQUE,1
22.11.20,Vias Municipais,22,NOVEMBRO,2020,2020.11,DOMINGO,05:40:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA GONCALO NUNES,"297,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35434E+14,"-4,654,938,391,165,040",,AUTOMOVEL,CHOQUE,1
22.11.20,Vias Municipais,22,NOVEMBRO,2020,2020.11,DOMINGO,02:52:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA AFFONSO DESCRAGNOLLE TAUNAY,"2406,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36302E+14,-4.66471E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
20.11.20,Vias Municipais,21,NOVEMBRO,2020,2020.11,SEXTA,22:58:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA JOSE ALENCAR GOMES DA SILVA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,"-2,362,224,416,632,500","-4,645,000,509,385,420",,MOTOCICLETA,CHOQUE,1
21.11.20,Vias Municipais,21,NOVEMBRO,2020,2020.11,SABADO,02:26:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ALAMEDA RODRIGO DE BRUM,"1989,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35004E+14,-4.64718E+14,,BICICLETA,OUTROS,1
20.11.20,Rodovias,20,NOVEMBRO,2020,2020.11,SEXTA,05:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 330,"15,7",ESTADUAL,CONCESSION\'c1RIA-ARTESP,AUTOBAN,"-23,495,543,501,411,500","-4,675,527,173,642,100",,AUTOMOVEL,CHOQUE,1
20.11.20,NAO DISPONIVEL,20,NOVEMBRO,2020,2020.11,SEXTA,10:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,OUTROS,1
20.11.20,Vias Municipais,20,NOVEMBRO,2020,2020.11,SEXTA,13:50:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA MORRODAS PEDRAS,"221,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,633,734,579,720,200","-4,645,935,957,130,990",,MOTOCICLETA,OUTROS,1
18.11.20,Vias Municipais,18,NOVEMBRO,2020,2020.11,QUARTA,13:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ANTONIO  DE LUNA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,BICICLETA,OUTROS,1
17.11.20,Vias Municipais,17,NOVEMBRO,2020,2020.11,TERCA,12:05:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,PRACA SILVA TELES,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,-2349752,-46400985,CAMINHAO,PEDESTRE,ATROPELAMENTO,1
17.11.20,Vias Municipais,17,NOVEMBRO,2020,2020.11,TERCA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"16000,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,406,444,069,252,900","-4,673,491,924,111,710",CAMINHAO,MOTOCICLETA,COLISAO,1
16.11.20,Vias Municipais,16,NOVEMBRO,2020,2020.11,SEGUNDA,07:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA MANILHA,"183,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35511E+14,-4.65277E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
14.11.20,Vias Municipais,16,NOVEMBRO,2020,2020.11,SABADO,20:48:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA AGUIA DE HAIA,"3849,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35123E+14,-4.64771E+14,,PEDESTRE,ATROPELAMENTO,1
16.11.20,NAO DISPONIVEL,16,NOVEMBRO,2020,2020.11,SEGUNDA,15:40:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
15.11.19,NAO DISPONIVEL,15,NOVEMBRO,2020,2020.11,SEXTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
15.11.20,Vias Municipais,15,NOVEMBRO,2020,2020.11,DOMINGO,04:40:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR JOSE ARTUR NOVA,"2389,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23477075,-46427317,ONIBUS,AUTOMOVEL,COLISAO,1
15.11.20,Vias Municipais,15,NOVEMBRO,2020,2020.11,DOMINGO,23:44:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SENADOR TEOTONIO VILELA,"5472,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.37464E+14,-4.67075E+14,AUTOMOVEL,MOTOCICLETA,COLISAO,1
15.11.20,Vias Municipais,15,NOVEMBRO,2020,2020.11,DOMINGO,00:35:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA ANDES,"621,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35371E+14,-4.64086E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
14.11.20,Rodovias,14,NOVEMBRO,2020,2020.11,SABADO,16:33:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,SP 348,"22,62",ESTADUAL,CONCESSION\'c1RIA-ARTESP,AUTOBAN,"-23,438,830,931,499,000","-4,675,784,026,810,880",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
13.11.20,Rodovias,13,NOVEMBRO,2020,2020.11,SEXTA,00:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"85,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-2,345,775,816,289,000","-4,657,131,495,358,730",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
13.11.20,Vias Municipais,13,NOVEMBRO,2020,2020.11,SEXTA,00:44:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DEPUTADO CANTIDIO SAMPAIO,"3440,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23455258,-46693756,ONIBUS,MOTOCICLETA,COLISAO,1
09.11.20,Vias Municipais,10,NOVEMBRO,2020,2020.11,SEGUNDA,07:27:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA ESPERANTINOPOLIS,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35498E+14,-4.6494E+13,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
09.11.20,Rodovias,9,NOVEMBRO,2020,2020.11,SEGUNDA,13:42:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"9,0",MUNICIPAL,PREFEITURA,PREFEITURA,"-23,619,477,979,789,700","-46,699,985,277,372,100",CAMINHAO,MOTOCICLETA,COLISAO,1
08.11.20,Vias Municipais,8,NOVEMBRO,2020,2020.11,DOMINGO,13:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SENADOR TEOTONIO VILELA,"261,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.37037E+14,-4.6701E+13,,MOTOCICLETA,CHOQUE,1
07.11.20,NAO DISPONIVEL,8,NOVEMBRO,2020,2020.11,SABADO,22:36:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
08.11.20,Vias Municipais,8,NOVEMBRO,2020,2020.11,DOMINGO,00:17:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PAULO VI,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,AUTOMOVEL,BICICLETA,ATROPELAMENTO,1
07.11.20,Vias Municipais,8,NOVEMBRO,2020,2020.11,SABADO,20:32:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOS METALURGICOS,"1300,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23594144,-46406052,CAMINHAO,MOTOCICLETA,COLISAO,1
08.11.20,Vias Municipais,8,NOVEMBRO,2020,2020.11,DOMINGO,08:18:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA EVALDO CALABREZ,"834,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35501E+13,-4.64214E+14,AUTOMOVEL,MOTOCICLETA,OUTROS,1
07.11.20,Rodovias,7,NOVEMBRO,2020,2020.11,SABADO,04:35:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 330,"21,0",ESTADUAL,CONCESSION\'c1RIA-ARTESP,AUTOBAN,"-23,460,528,098,456,500","-4,678,155,444,520,060",ONIBUS,MOTOCICLETA,COLISAO,1
07.11.20,Vias Municipais,7,NOVEMBRO,2020,2020.11,SABADO,11:10:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DO JUSA,"135,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.3822E+13,-4.6761E+14,,BICICLETA,OUTROS,1
07.11.20,Vias Municipais,7,NOVEMBRO,2020,2020.11,SABADO,10:57:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CONDE DE FRONTIN,"5000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35317E+14,-46522731426,ONIBUS,MOTOCICLETA,OUTROS,1
07.11.20,Vias Municipais,7,NOVEMBRO,2020,2020.11,SABADO,04:24:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOS METALURGICOS,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23580413,-46410842,ONIBUS,MOTOCICLETA,COLISAO,1
06.11.20,Rodovias,6,NOVEMBRO,2020,2020.11,SEXTA,19:15:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 021,"2,7",ESTADUAL,CONCESSION\'c1RIA-ARTESP,CCR RODOANEL,"-23,425,725,253,977,400","-4,675,170,536,174,370",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
06.11.20,Vias Municipais,6,NOVEMBRO,2020,2020.11,SEXTA,08:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA ENGENHEIRO CESTARI,"229,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23564875,-46560894,AUTOMOVEL,AUTOMOVEL,COLISAO,1
04.11.20,Vias Municipais,4,NOVEMBRO,2020,2020.11,QUARTA,03:55:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DO PESSEGO,"3007,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35849E+14,-46442184931,,PEDESTRE,ATROPELAMENTO,1
03.11.20,NAO DISPONIVEL,4,NOVEMBRO,2020,2020.11,TERCA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,OUTROS,1
03.11.20,NAO DISPONIVEL,3,NOVEMBRO,2020,2020.11,TERCA,15:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
02.11.20,Vias Municipais,3,NOVEMBRO,2020,2020.11,SEGUNDA,20:46:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AV ARACY RONDON  AMARANTE,"97,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23437451,-46741312,,PEDESTRE,ATROPELAMENTO,1
03.11.20,Vias Municipais,3,NOVEMBRO,2020,2020.11,TERCA,15:16:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAO VALERIO,"553,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23582905,-46702741,AUTOMOVEL,MOTOCICLETA,NAO DISPONIVEL,1
01.11.20,Rodovias,1,NOVEMBRO,2020,2020.11,DOMINGO,17:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"89,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-23,486,675,703,145,700","-4,655,949,278,381,240",AUTOMOVEL,MOTOCICLETA,COLISAO,1
01.11.20,Vias Municipais,1,NOVEMBRO,2020,2020.11,DOMINGO,05:20:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DE ITAPECERICA,"7535,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36685E+14,-4.67847E+14,,AUTOMOVEL,CHOQUE,1
01.11.20,Vias Municipais,1,NOVEMBRO,2020,2020.11,DOMINGO,01:35:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA AMADOR BUENO DA VEIGA,"909,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35228E+14,-4.65361E+14,,AUTOMOVEL,CHOQUE,1
31.10.20,Vias Municipais,31,OUTUBRO,2020,2020.1,SABADO,07:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR ASSIS RIBEIRO,"10800,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.34917E+14,-4.6461E+14,AUTOMOVEL,AUTOMOVEL,COLISAO,1
31.10.20,Vias Municipais,31,OUTUBRO,2020,2020.1,SABADO,07:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR ASSIS RIBEIRO,"10800,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.34917E+14,-4.6461E+14,AUTOMOVEL,AUTOMOVEL,COLISAO,1
31.10.20,Vias Municipais,31,OUTUBRO,2020,2020.1,SABADO,09:44:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CARLOS ALBERTO BASTOS MACHADO,"1111,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23773048,-46693788,ONIBUS,PEDESTRE,ATROPELAMENTO,1
31.10.20,Vias Municipais,31,OUTUBRO,2020,2020.1,SABADO,02:48:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SANTO AMARO,"6540,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36335E+14,-4.66931E+13,,MOTOCICLETA,CHOQUE,1
30.10.20,Vias Municipais,31,OUTUBRO,2020,2020.1,SEXTA,04:20:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RIO DAS PEDRAS,"2628,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23576082,-46504322,,AUTOMOVEL,CHOQUE,1
31.10.20,Vias Municipais,31,OUTUBRO,2020,2020.1,SABADO,13:40:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME,"7910,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2360165,-46526192,,AUTOMOVEL,CHOQUE,1
29.10.20,Rodovias,29,OUTUBRO,2020,2020.1,QUINTA,00:55:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 348,"25,0",ESTADUAL,CONCESSION\'c1RIA-ARTESP,AUTOBAN,"-2,341,896,598,433,260","-4,676,299,259,910,510",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
28.10.20,Vias Municipais,28,OUTUBRO,2020,2020.1,QUARTA,08:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA VERGUEIRO,"128,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23563176,-46639125,ONIBUS,PEDESTRE,ATROPELAMENTO,1
27.10.20,Vias Municipais,28,OUTUBRO,2020,2020.1,TERCA,19:40:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA JABAQUARA,"542,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23608811,-46637951,PEDESTRE,MOTOCICLETA,ATROPELAMENTO,1
27.10.20,NAO DISPONIVEL,28,OUTUBRO,2020,2020.1,TERCA,21:15:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
28.10.20,NAO DISPONIVEL,28,OUTUBRO,2020,2020.1,QUARTA,00:05:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
27.10.20,Vias Municipais,27,OUTUBRO,2020,2020.1,TERCA,16:10:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA DOS TRILHOS,"428,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23552892,-46605583,CAMINHAO,BICICLETA,COLISAO,1
27.10.20,NAO DISPONIVEL,27,OUTUBRO,2020,2020.1,TERCA,05:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,NAO DISPONIVEL,1
26.10.20,Vias Municipais,26,OUTUBRO,2020,2020.1,SEGUNDA,03:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GENERAL PENHA BRASIL,"2700,0",MUNICIPAL,PREFEITURA,PREFEITURA,-234538,-46675284,,MOTOCICLETA,CHOQUE,1
25.10.20,Vias Municipais,26,OUTUBRO,2020,2020.1,DOMINGO,23:23:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MARGINAL PROJETADA,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35995E+14,-4.64451E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
26.10.20,NAO DISPONIVEL,26,OUTUBRO,2020,2020.1,SEGUNDA,05:15:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,NAO DISPONIVEL,1
25.10.20,Rodovias,25,OUTUBRO,2020,2020.1,DOMINGO,05:40:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 015,27485.00,ESTADUAL,PREFEITURA,PREFEITURA,-23514517,-46724979,,AUTOMOVEL,OUTROS,1
25.10.20,Vias Municipais,25,OUTUBRO,2020,2020.1,DOMINGO,05:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DONA BELMIRA MARIN,"111,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.37325E+14,-4.66973E+13,MOTOCICLETA,MOTOCICLETA,OUTROS,1
24.10.20,Vias Municipais,24,OUTUBRO,2020,2020.1,SABADO,02:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ARICANDUVA,"2000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23554166,-46519146,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
23.10.20,Rodovias,23,OUTUBRO,2020,2020.1,SEXTA,19:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"81,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-2,342,511,072,067,860","-4,657,375,265,303,270",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
21.10.20,Vias Municipais,21,OUTUBRO,2020,2020.1,QUARTA,03:17:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GOVERNADOR CARVALHO PINTO,"62,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23513588,-46545017,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
18.10.20,Vias Municipais,19,OUTUBRO,2020,2020.1,DOMINGO,23:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA CASTELO DE LECA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,OUTROS,1
18.10.20,Vias Municipais,19,OUTUBRO,2020,2020.1,DOMINGO,22:26:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAO MIGUEL,"3666,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23510091,-46497369,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
18.09.20,Rodovias,18,OUTUBRO,2020,2020.1,SEXTA,04:50:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SPA 015/330,"0,8",ESTADUAL,DER,DR10 - SAO Paulo,-23454673161,-46766571733,AUTOMOVEL,AUTOMOVEL,COLISAO,1
18.10.20,Vias Municipais,18,OUTUBRO,2020,2020.1,DOMINGO,17:07:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GIOVANNI GRONCHI,"2705,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.3605E+14,-4.67251E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
18.10.20,Vias Municipais,18,OUTUBRO,2020,2020.1,DOMINGO,13:59:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ELISIO TEIXEIRA LEITE,"6999,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.3441E+14,-4.67169E+14,AUTOMOVEL,PEDESTRE,OUTROS,1
16.10.20,Rodovias,17,OUTUBRO,2020,2020.1,SEXTA,18:08:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 270,"14,4",ESTADUAL,DER,DR10 - SAO Paulo,"-2,358,557,961,089,020","-46,746,886,809,419,600",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
17.10.20,Vias Municipais,17,OUTUBRO,2020,2020.1,SABADO,07:05:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CARLOS LACERDA,"403,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.36351E+14,-4.67758E+14,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
16.10.20,Vias Municipais,16,OUTUBRO,2020,2020.1,SEXTA,18:15:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA RUBEM BERTA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,AUTOMOVEL,MOTOCICLETA,COLISAO,1
15.10.20,Vias Municipais,15,OUTUBRO,2020,2020.1,QUINTA,06:52:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA MANDIORE,"514,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23569461,-46547896,AUTOMOVEL,MOTOCICLETA,COLISAO,1
15.10.20,Vias Municipais,15,OUTUBRO,2020,2020.1,QUINTA,22:36:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MATEO BEI,"1448,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35962E+14,-4.64874E+14,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
13.09.20,Vias Municipais,15,OUTUBRO,2020,2020.1,DOMINGO,19:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ENGENHEIRO CAETANO ALVARES,"1700,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35002E+11,-4.66645E+11,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
14.10.20,Vias Municipais,14,OUTUBRO,2020,2020.1,QUARTA,03:10:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAO MIGUEL,"4662,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2.35073E+14,-4.64828E+13,CAMINHAO,MOTOCICLETA,COLISAO,1
14.10.20,Vias Municipais,14,OUTUBRO,2020,2020.1,QUARTA,09:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA VALDEMAR CARLOS PEREIRA,"626,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23544201,-46519701,ONIBUS,PEDESTRE,ATROPELAMENTO,1
14.10.20,Vias Municipais,14,OUTUBRO,2020,2020.1,QUARTA,05:56:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA OLGA ARTACHO,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
13.10.20,NAO DISPONIVEL,13,OUTUBRO,2020,2020.1,TERCA,15:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,AUTOMOVEL,OUTROS,1
12.10.20,Vias Municipais,13,OUTUBRO,2020,2020.1,SEGUNDA,10:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DE ITAPECERICA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,NAO DISPONIVEL,1
06.10.20,NAO DISPONIVEL,13,OUTUBRO,2020,2020.1,TERCA,12:55:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,AUTOMOVEL,MOTOCICLETA,COLISAO,1
12.10.20,Vias Municipais,12,OUTUBRO,2020,2020.1,SEGUNDA,02:53:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,PRACA IRIS MEIMBERG,"2,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2352278458,-46659077064,AUTOMOVEL,MOTOCICLETA,OUTROS,1
